;FPL_ID;WUL_NR;LFD_NR;NR;LINIE;KURS_NR;FWG;FGR;ZIEL;TYP;VON_ORT_NR;VON_ORT_TYP;VON_VL;BIS_ORT_NR;BIS_ORT_TYP;BIS_VL;BEGINN;DAUER;VORG_FZNR;FZGT_NR;AUSSTIEG_ENDE;EXT_ID
93;924008;94;1;23;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
94;924008;95;1;24;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
95;924008;96;1;25;1;;1;2;;0;10001;1;1;10002;1;24;48300;1920;;1;1;
96;924008;97;1;26;1;;1;2;;0;10001;1;1;10002;1;24;49200;1920;;1;1;
97;924008;98;1;27;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
98;924008;99;1;28;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
99;924008;100;1;29;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
100;924008;101;1;30;1;;1;2;;0;10001;1;1;10002;1;24;53700;1920;;1;1;
101;924008;102;1;31;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
102;924008;103;1;32;1;;1;2;;0;10001;1;1;10002;1;24;55500;1920;;1;1;
103;924008;104;1;33;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
104;924008;105;1;34;1;;1;2;;0;10001;1;1;10002;1;24;57300;1920;;1;1;
105;924008;106;1;35;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
106;924008;107;1;36;1;;1;2;;0;10001;1;1;10002;1;24;59100;1920;;1;1;
107;924008;108;1;37;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
108;924008;109;1;38;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
109;924008;110;1;39;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
110;924008;111;1;40;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
111;924008;112;1;41;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
112;924008;113;1;42;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
113;924008;114;1;43;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
114;924008;115;1;44;1;;1;2;;0;10001;1;1;10002;1;24;66300;1920;;1;1;
115;924008;116;1;45;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
116;924008;117;1;46;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
117;924008;118;1;47;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
118;924008;119;1;48;1;;1;2;;0;10001;1;1;10002;1;24;69900;1920;;1;1;
119;924008;120;1;49;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
120;924008;121;1;50;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
121;924008;122;1;51;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
122;924008;123;1;52;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
123;924008;124;1;53;1;;1;3;;0;10001;1;1;10002;1;24;73620;1680;;1;1;
124;924008;125;1;54;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
125;924008;126;1;55;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
126;924008;127;1;56;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
127;924008;128;1;57;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
128;924008;129;1;58;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
129;924008;130;1;59;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
130;924008;131;1;60;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
131;924008;132;1;61;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
132;924001;1;1;1;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
133;924001;133;1;2;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
134;924001;3;1;3;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
135;924001;4;1;4;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
136;924001;5;1;5;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
137;924001;6;1;6;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
138;924001;7;1;7;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
139;924001;8;1;8;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
140;924001;9;1;9;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
141;924001;10;1;10;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
142;924001;11;1;11;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
143;924001;12;1;12;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
144;924001;13;1;13;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
145;924001;14;1;14;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
146;924001;134;1;15;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
147;924001;135;1;16;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
148;924001;136;1;17;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
149;924001;137;1;18;1;;1;2;;0;10001;1;1;10002;1;24;48300;1920;;1;1;
150;924001;138;1;19;1;;1;2;;0;10001;1;1;10002;1;24;49200;1920;;1;1;
151;924001;139;1;20;1;;1;2;;0;10001;1;1;10002;1;24;50100;1920;;1;1;
152;924001;140;1;21;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
153;924001;141;1;22;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
154;924001;142;1;23;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
155;924001;143;1;24;1;;1;2;;0;10001;1;1;10002;1;24;53700;1920;;1;1;
156;924001;144;1;25;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
157;924001;145;1;26;1;;1;2;;0;10001;1;1;10002;1;24;55500;1920;;1;1;
158;924001;146;1;27;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
159;924001;147;1;28;1;;1;2;;0;10001;1;1;10002;1;24;57300;1920;;1;1;
160;924001;148;1;29;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
161;924001;149;1;30;1;;1;2;;0;10001;1;1;10002;1;24;59100;1920;;1;1;
162;924001;150;1;31;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
163;924001;151;1;32;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
164;924001;152;1;33;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
165;924001;153;1;34;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
166;924001;154;1;35;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
167;924001;155;1;36;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
168;924001;156;1;37;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
169;924001;157;1;38;1;;1;2;;0;10001;1;1;10002;1;24;66300;1920;;1;1;
170;924001;158;1;39;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
171;924001;159;1;40;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
172;924001;160;1;41;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
173;924001;161;1;42;1;;1;2;;0;10001;1;1;10002;1;24;69900;1920;;1;1;
174;924001;162;1;43;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
175;924001;163;1;44;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
176;924001;164;1;45;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
177;924001;165;1;46;1;;2;3;;0;10001;1;1;110002;1;16;86400;1080;;1;1;
178;924001;166;1;47;1;;1;1;;0;10001;1;1;10002;1;24;18000;1380;;1;1;
179;924001;167;1;48;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
180;924001;168;1;49;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
181;924001;169;1;50;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
182;924001;170;1;51;1;;1;2;;0;10001;1;1;10002;1;24;25800;1920;;1;1;
183;924001;171;1;52;1;;1;2;;0;10001;1;1;10002;1;24;27600;1920;;1;1;
184;924001;172;1;53;1;;1;2;;0;10001;1;1;10002;1;24;29400;1920;;1;1;
185;924001;173;1;54;1;;1;2;;0;10001;1;1;10002;1;24;31200;1920;;1;1;
186;924001;174;1;55;1;;1;2;;0;10001;1;1;10002;1;24;33000;1920;;1;1;
187;924001;175;1;56;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
188;924001;176;1;57;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
189;924001;177;1;58;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
190;924001;178;1;59;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
191;924001;179;1;60;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
192;924001;180;1;61;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
193;924001;62;1;62;1;;1;3;;0;10001;1;1;10002;1;24;75420;1680;;1;1;
194;924001;63;1;63;1;;1;3;;0;10001;1;1;10002;1;24;77220;1680;;1;1;
195;924001;64;1;64;1;;1;3;;0;10001;1;1;10002;1;24;79020;1680;;1;1;
196;924001;65;1;65;1;;1;3;;0;10001;1;1;10002;1;24;80820;1680;;1;1;
197;924001;66;1;66;1;;1;3;;0;10001;1;1;10002;1;24;82620;1680;;1;1;
198;924001;67;1;67;1;;3;3;;0;110002;1;1;10002;1;9;88800;600;;1;1;
199;924001;68;1;68;1;;1;3;;0;10001;1;1;10002;1;24;84420;1980;;1;1;
200;924001;69;1;69;1;;1;3;;0;10001;1;1;10002;1;24;73620;1680;;1;1;
201;924001;70;1;70;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
202;924001;71;1;71;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
203;924002;1;1;1;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
204;924002;133;1;2;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
205;924002;3;1;3;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
206;924002;4;1;4;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
207;924002;5;1;5;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
208;924002;6;1;6;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
209;924002;7;1;7;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
210;924002;8;1;8;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
211;924002;9;1;9;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
212;924002;10;1;10;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
213;924002;11;1;11;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
214;924002;12;1;12;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
215;924002;13;1;13;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
216;924002;14;1;14;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
217;924002;134;1;15;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
218;924002;135;1;16;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
219;924002;136;1;17;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
220;924002;137;1;18;1;;1;2;;0;10001;1;1;10002;1;24;48300;1920;;1;1;
221;924002;138;1;19;1;;1;2;;0;10001;1;1;10002;1;24;49200;1920;;1;1;
222;924002;139;1;20;1;;1;2;;0;10001;1;1;10002;1;24;50100;1920;;1;1;
223;924002;140;1;21;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
224;924002;141;1;22;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
225;924002;142;1;23;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
226;924002;143;1;24;1;;1;2;;0;10001;1;1;10002;1;24;53700;1920;;1;1;
227;924002;144;1;25;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
228;924002;145;1;26;1;;1;2;;0;10001;1;1;10002;1;24;55500;1920;;1;1;
229;924002;146;1;27;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
230;924002;147;1;28;1;;1;2;;0;10001;1;1;10002;1;24;57300;1920;;1;1;
231;924002;148;1;29;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
232;924002;149;1;30;1;;1;2;;0;10001;1;1;10002;1;24;59100;1920;;1;1;
233;924002;150;1;31;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
234;924002;151;1;32;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
235;924002;152;1;33;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
236;924002;153;1;34;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
237;924002;154;1;35;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
238;924002;155;1;36;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
239;924002;156;1;37;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
240;924002;157;1;38;1;;1;2;;0;10001;1;1;10002;1;24;66300;1920;;1;1;
241;924002;158;1;39;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
242;924002;159;1;40;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
243;924002;160;1;41;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
244;924002;161;1;42;1;;1;2;;0;10001;1;1;10002;1;24;69900;1920;;1;1;
245;924002;162;1;43;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
246;924002;163;1;44;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
247;924002;164;1;45;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
248;924002;165;1;46;1;;2;3;;0;10001;1;1;110002;1;16;86400;1080;;1;1;
249;924002;166;1;47;1;;1;1;;0;10001;1;1;10002;1;24;18000;1380;;1;1;
250;924002;167;1;48;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
251;924002;168;1;49;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
252;924002;169;1;50;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
253;924002;170;1;51;1;;1;2;;0;10001;1;1;10002;1;24;25800;1920;;1;1;
254;924002;171;1;52;1;;1;2;;0;10001;1;1;10002;1;24;27600;1920;;1;1;
255;924002;172;1;53;1;;1;2;;0;10001;1;1;10002;1;24;29400;1920;;1;1;
256;924002;173;1;54;1;;1;2;;0;10001;1;1;10002;1;24;31200;1920;;1;1;
257;924002;174;1;55;1;;1;2;;0;10001;1;1;10002;1;24;33000;1920;;1;1;
258;924002;175;1;56;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
259;924002;176;1;57;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
260;924002;177;1;58;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
261;924002;178;1;59;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
262;924002;179;1;60;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
263;924002;180;1;61;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
264;924002;62;1;62;1;;1;3;;0;10001;1;1;10002;1;24;75420;1680;;1;1;
265;924002;63;1;63;1;;1;3;;0;10001;1;1;10002;1;24;77220;1680;;1;1;
266;924002;64;1;64;1;;1;3;;0;10001;1;1;10002;1;24;79020;1680;;1;1;
267;924002;65;1;65;1;;1;3;;0;10001;1;1;10002;1;24;80820;1680;;1;1;
268;924002;66;1;66;1;;1;3;;0;10001;1;1;10002;1;24;82620;1680;;1;1;
269;924002;67;1;67;1;;3;3;;0;110002;1;1;10002;1;9;88800;600;;1;1;
270;924002;68;1;68;1;;1;3;;0;10001;1;1;10002;1;24;84420;1980;;1;1;
271;924002;69;1;69;1;;1;3;;0;10001;1;1;10002;1;24;73620;1680;;1;1;
272;924002;70;1;70;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
273;924002;71;1;71;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
274;924004;1;1;1;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
275;924004;133;1;2;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
276;924004;3;1;3;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
277;924004;4;1;4;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
278;924004;5;1;5;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
279;924004;6;1;6;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
280;924004;7;1;7;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
281;924004;8;1;8;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
282;924004;9;1;9;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
283;924004;10;1;10;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
284;924004;11;1;11;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
285;924004;12;1;12;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
286;924004;13;1;13;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
287;924004;14;1;14;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
288;924004;134;1;15;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
289;924004;135;1;16;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
290;924004;136;1;17;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
