;FPL_ID;WUL_NR;LFD_NR;NR;LINIE;KURS_NR;FWG;FGR;ZIEL;TYP;VON_ORT_NR;VON_ORT_TYP;VON_VL;BIS_ORT_NR;BIS_ORT_TYP;BIS_VL;BEGINN;DAUER;VORG_FZNR;FZGT_NR;AUSSTIEG_ENDE;EXT_ID
855;1004017;395;1;24;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
856;1004017;396;1;25;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
857;1004017;397;1;26;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
858;1004017;398;1;27;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
859;1004017;399;1;28;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
860;1004017;400;1;29;1;;1;3;;0;10001;1;1;10002;1;24;80820;1680;;1;1;
861;1004017;401;1;30;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
862;1004017;402;1;31;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
863;1004017;403;1;32;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
864;1004017;404;1;33;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
865;1004017;405;1;34;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
866;1004017;406;1;35;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
867;1004017;407;1;36;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
868;1004017;408;1;37;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
869;1004017;409;1;38;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
870;1004017;410;1;39;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
871;1004017;411;1;40;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
872;1004017;412;1;41;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
873;1004017;413;1;42;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
874;1004017;414;1;43;1;;1;3;;0;10001;1;1;10002;1;24;82620;1680;;1;1;
875;1004017;415;1;44;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
876;1004017;416;1;45;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
877;1004017;417;1;46;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
878;1004017;418;1;47;1;;1;3;;0;10001;1;1;10002;1;24;77220;1680;;1;1;
879;1004017;419;1;48;1;;3;3;;0;110002;1;1;10002;1;9;88800;600;;1;1;
880;1004017;420;1;49;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
881;1004017;421;1;50;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
882;1004017;422;1;51;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
883;1004017;423;1;52;1;;1;3;;0;10001;1;1;10002;1;24;75420;1680;;1;1;
884;1004017;424;1;53;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
885;1004017;425;1;54;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
886;1004017;426;1;55;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
887;1004017;427;1;56;1;;1;3;;0;10001;1;1;10002;1;24;84420;1980;;1;1;
888;1004017;428;1;57;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
889;1004017;429;1;58;1;;1;3;;0;10001;1;1;10002;1;24;79020;1680;;1;1;
890;1004017;430;1;59;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
891;1004017;431;1;60;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
892;1004017;432;1;61;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
893;1004017;433;1;62;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
894;1004017;434;1;63;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
895;1004017;435;1;64;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
896;1004017;436;1;65;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
897;1004017;437;1;66;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
898;1004017;438;1;67;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
899;1004017;439;1;68;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
900;1004017;440;1;69;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
901;1004017;373;1;70;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
902;1004017;71;1;71;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
903;1004018;441;1;1;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
904;1004018;442;1;2;1;;1;2;;0;10001;1;1;10002;1;24;55500;1920;;1;1;
905;1004018;443;1;3;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
906;1004018;444;1;4;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
907;1004018;445;1;5;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
908;1004018;446;1;6;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
909;1004018;447;1;7;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
910;1004018;448;1;8;1;;1;3;;0;10001;1;1;10002;1;24;73620;1680;;1;1;
911;1004018;449;1;9;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
912;1004018;450;1;10;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
913;1004018;451;1;11;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
914;1004018;452;1;12;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
915;1004018;453;1;13;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
916;1004018;454;1;14;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
917;1004018;455;1;15;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
918;1004018;456;1;16;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
919;1004018;457;1;17;1;;1;2;;0;10001;1;1;10002;1;24;31200;1920;;1;1;
920;1004018;458;1;18;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
921;1004018;459;1;19;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
922;1004018;460;1;20;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
923;1004018;461;1;21;1;;1;2;;0;10001;1;1;10002;1;24;50100;1920;;1;1;
924;1004018;462;1;22;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
925;1004018;142;1;23;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
926;1004018;463;1;24;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
927;1004018;464;1;25;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
928;1004018;465;1;26;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
929;1004018;466;1;27;1;;2;3;;0;10001;1;1;110002;1;16;86400;1080;;1;1;
930;1004018;467;1;28;1;;1;1;;0;10001;1;1;10002;1;24;18000;1380;;1;1;
931;1004018;468;1;29;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
932;1004018;469;1;30;1;;1;2;;0;10001;1;1;10002;1;24;29400;1920;;1;1;
933;1004018;470;1;31;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
934;1004018;471;1;32;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
935;1004018;336;1;33;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
936;1004018;472;1;34;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
937;1004018;473;1;35;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
938;1004018;474;1;36;1;;1;3;;0;10001;1;1;10002;1;24;84420;1980;;1;1;
939;1004018;475;1;37;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
940;1004018;476;1;38;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
941;1004018;477;1;39;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
942;1004018;478;1;40;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
943;1004018;479;1;41;1;;1;2;;0;10001;1;1;10002;1;24;53700;1920;;1;1;
944;1004018;480;1;42;1;;1;2;;0;10001;1;1;10002;1;24;59100;1920;;1;1;
945;1004018;481;1;43;1;;1;3;;0;10001;1;1;10002;1;24;79020;1680;;1;1;
946;1004018;482;1;44;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
947;1004018;483;1;45;1;;1;2;;0;10001;1;1;10002;1;24;69900;1920;;1;1;
948;1004018;484;1;46;1;;1;2;;0;10001;1;1;10002;1;24;25800;1920;;1;1;
949;1004018;350;1;47;1;;1;2;;0;10001;1;1;10002;1;24;27600;1920;;1;1;
950;1004018;485;1;48;1;;1;2;;0;10001;1;1;10002;1;24;33000;1920;;1;1;
951;1004018;486;1;49;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
952;1004018;487;1;50;1;;1;2;;0;10001;1;1;10002;1;24;66300;1920;;1;1;
953;1004018;488;1;51;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
954;1004018;489;1;52;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
955;1004018;490;1;53;1;;1;3;;0;10001;1;1;10002;1;24;80820;1680;;1;1;
956;1004018;491;1;54;1;;1;3;;0;10001;1;1;10002;1;24;77220;1680;;1;1;
957;1004018;492;1;55;1;;1;3;;0;10001;1;1;10002;1;24;82620;1680;;1;1;
958;1004018;493;1;56;1;;3;3;;0;110002;1;1;10002;1;9;88800;600;;1;1;
959;1004018;494;1;57;1;;1;2;;0;10001;1;1;10002;1;24;49200;1920;;1;1;
960;1004018;495;1;58;1;;1;3;;0;10001;1;1;10002;1;24;75420;1680;;1;1;
961;1004018;496;1;59;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
962;1004018;497;1;60;1;;1;2;;0;10001;1;1;10002;1;24;57300;1920;;1;1;
963;1004018;498;1;61;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
964;1004018;499;1;62;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
965;1004018;500;1;63;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
966;1004018;501;1;64;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
967;1004018;502;1;65;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
968;1004018;503;1;66;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
969;1004018;438;1;67;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
970;1004018;504;1;68;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
971;1004018;505;1;69;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
972;1004018;506;1;70;1;;1;2;;0;10001;1;1;10002;1;24;48300;1920;;1;1;
973;1004018;71;1;71;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
974;1004019;507;1;1;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
975;1004019;508;1;2;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
976;1004019;509;1;3;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
977;1004019;510;1;4;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
978;1004019;511;1;5;1;;1;2;;0;10001;1;1;10002;1;24;55500;1920;;1;1;
979;1004019;378;1;6;1;;1;2;;0;10001;1;1;10002;1;24;53700;1920;;1;1;
980;1004019;512;1;7;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
981;1004019;448;1;8;1;;1;3;;0;10001;1;1;10002;1;24;73620;1680;;1;1;
982;1004019;513;1;9;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
983;1004019;514;1;10;1;;1;3;;0;10001;1;1;10002;1;24;75420;1680;;1;1;
984;1004019;515;1;11;1;;1;3;;0;10001;1;1;10002;1;24;77220;1680;;1;1;
985;1004019;516;1;12;1;;1;3;;0;10001;1;1;10002;1;24;79020;1680;;1;1;
986;1004019;517;1;13;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
987;1004019;518;1;14;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
988;1004019;519;1;15;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
989;1004019;520;1;16;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
990;1004019;521;1;17;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
991;1004019;522;1;18;1;;1;3;;0;10001;1;1;10002;1;24;80820;1680;;1;1;
992;1004019;523;1;19;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
993;1004019;524;1;20;1;;1;3;;0;10001;1;1;10002;1;24;82620;1680;;1;1;
994;1004019;525;1;21;1;;1;3;;0;10001;1;1;10002;1;24;84420;1980;;1;1;
995;1004019;526;1;22;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
996;1004019;527;1;23;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
997;1004019;528;1;24;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
998;1004019;529;1;25;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
999;1004019;530;1;26;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
1000;1004019;531;1;27;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
1001;1004019;532;1;28;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
1002;1004019;533;1;29;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
1003;1004019;534;1;30;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
1004;1004019;535;1;31;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
1005;1004019;536;1;32;1;;1;2;;0;10001;1;1;10002;1;24;48300;1920;;1;1;
1006;1004019;537;1;33;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
1007;1004019;538;1;34;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
1008;1004019;539;1;35;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
1009;1004019;540;1;36;1;;1;1;;0;10001;1;1;10002;1;24;18000;1380;;1;1;
1010;1004019;37;1;37;1;;1;2;;0;10001;1;1;10002;1;24;66300;1920;;1;1;
1011;1004019;541;1;38;1;;1;2;;0;10001;1;1;10002;1;24;49200;1920;;1;1;
1012;1004019;542;1;39;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
1013;1004019;543;1;40;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
1014;1004019;544;1;41;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
1015;1004019;545;1;42;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
1016;1004019;546;1;43;1;;1;2;;0;10001;1;1;10002;1;24;69900;1920;;1;1;
1017;1004019;547;1;44;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
1018;1004019;45;1;45;1;;2;3;;0;10001;1;1;110002;1;16;86400;1080;;1;1;
1019;1004019;548;1;46;1;;1;2;;0;10001;1;1;10002;1;24;50100;1920;;1;1;
1020;1004019;549;1;47;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
1021;1004019;550;1;48;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
1022;1004019;551;1;49;1;;1;2;;0;10001;1;1;10002;1;24;57300;1920;;1;1;
1023;1004019;552;1;50;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
1024;1004019;170;1;51;1;;1;2;;0;10001;1;1;10002;1;24;25800;1920;;1;1;
1025;1004019;553;1;52;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
1026;1004019;554;1;53;1;;1;2;;0;10001;1;1;10002;1;24;27600;1920;;1;1;
1027;1004019;555;1;54;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
1028;1004019;556;1;55;1;;1;2;;0;10001;1;1;10002;1;24;29400;1920;;1;1;
1029;1004019;557;1;56;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
1030;1004019;558;1;57;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
1031;1004019;559;1;58;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
1032;1004019;560;1;59;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
1033;1004019;561;1;60;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
1034;1004019;562;1;61;1;;3;3;;0;110002;1;1;10002;1;9;88800;600;;1;1;
1035;1004019;563;1;62;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
1036;1004019;500;1;63;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
1037;1004019;564;1;64;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
1038;1004019;565;1;65;1;;1;2;;0;10001;1;1;10002;1;24;31200;1920;;1;1;
1039;1004019;566;1;66;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
1040;1004019;370;1;67;1;;1;2;;0;10001;1;1;10002;1;24;33000;1920;;1;1;
1041;1004019;567;1;68;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
1042;1004019;568;1;69;1;;1;2;;0;10001;1;1;10002;1;24;59100;1920;;1;1;
1043;1004019;569;1;70;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
1044;1004019;71;1;71;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
1045;1004020;241;1;1;1;;1;1;;0;10001;1;1;10002;1;24;18000;1380;;1;1;
1046;1004020;242;1;2;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
1047;1004020;243;1;3;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
1048;1004020;244;1;4;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
1049;1004020;245;1;5;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
1050;1004020;246;1;6;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
1051;1004020;247;1;7;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
1052;1004020;248;1;8;1;;1;2;;0;10001;1;1;10002;1;24;25800;1920;;1;1;
1053;1004020;249;1;9;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
1054;1004020;250;1;10;1;;1;2;;0;10001;1;1;10002;1;24;27600;1920;;1;1;
1055;1004020;251;1;11;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
1056;1004020;252;1;12;1;;1;2;;0;10001;1;1;10002;1;24;29400;1920;;1;1;
1057;1004020;253;1;13;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
1058;1004020;254;1;14;1;;1;2;;0;10001;1;1;10002;1;24;31200;1920;;1;1;
1059;1004020;255;1;15;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
1060;1004020;256;1;16;1;;1;2;;0;10001;1;1;10002;1;24;33000;1920;;1;1;
1061;1004020;88;1;17;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
1062;1004020;257;1;18;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
1063;1004020;258;1;19;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
1064;1004020;259;1;20;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
1065;1004020;260;1;21;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
1066;1004020;261;1;22;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
1067;1004020;262;1;23;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
1068;1004020;263;1;24;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
1069;1004020;264;1;25;1;;1;2;;0;10001;1;1;10002;1;24;41100;1920;;1;1;
1070;1004020;265;1;26;1;;1;2;;0;10001;1;1;10002;1;24;42000;1920;;1;1;
1071;1004020;266;1;27;1;;1;2;;0;10001;1;1;10002;1;24;42900;1920;;1;1;
1072;1004020;267;1;28;1;;1;2;;0;10001;1;1;10002;1;24;43800;1920;;1;1;
1073;1004020;268;1;29;1;;1;2;;0;10001;1;1;10002;1;24;44700;1920;;1;1;
1074;1004020;269;1;30;1;;1;2;;0;10001;1;1;10002;1;24;45600;1920;;1;1;
1075;1004020;270;1;31;1;;1;2;;0;10001;1;1;10002;1;24;46500;1920;;1;1;
1076;1004020;271;1;32;1;;1;2;;0;10001;1;1;10002;1;24;47400;1920;;1;1;
1077;1004020;272;1;33;1;;1;2;;0;10001;1;1;10002;1;24;48300;1920;;1;1;
1078;1004020;273;1;34;1;;1;2;;0;10001;1;1;10002;1;24;49200;1920;;1;1;
1079;1004020;274;1;35;1;;1;2;;0;10001;1;1;10002;1;24;50100;1920;;1;1;
1080;1004020;275;1;36;1;;1;2;;0;10001;1;1;10002;1;24;51000;1920;;1;1;
1081;1004020;276;1;37;1;;1;2;;0;10001;1;1;10002;1;24;51900;1920;;1;1;
1082;1004020;277;1;38;1;;1;2;;0;10001;1;1;10002;1;24;52800;1920;;1;1;
1083;1004020;278;1;39;1;;1;2;;0;10001;1;1;10002;1;24;53700;1920;;1;1;
1084;1004020;279;1;40;1;;1;2;;0;10001;1;1;10002;1;24;54600;1920;;1;1;
1085;1004020;280;1;41;1;;1;2;;0;10001;1;1;10002;1;24;55500;1920;;1;1;
1086;1004020;281;1;42;1;;1;2;;0;10001;1;1;10002;1;24;56400;1920;;1;1;
1087;1004020;282;1;43;1;;1;2;;0;10001;1;1;10002;1;24;57300;1920;;1;1;
1088;1004020;283;1;44;1;;1;2;;0;10001;1;1;10002;1;24;58200;1920;;1;1;
1089;1004020;284;1;45;1;;1;2;;0;10001;1;1;10002;1;24;59100;1920;;1;1;
1090;1004020;285;1;46;1;;1;2;;0;10001;1;1;10002;1;24;60000;1920;;1;1;
1091;1004020;286;1;47;1;;1;2;;0;10001;1;1;10002;1;24;60900;1920;;1;1;
1092;1004020;287;1;48;1;;1;2;;0;10001;1;1;10002;1;24;61800;1920;;1;1;
1093;1004020;288;1;49;1;;1;2;;0;10001;1;1;10002;1;24;62700;1920;;1;1;
1094;1004020;289;1;50;1;;1;2;;0;10001;1;1;10002;1;24;63600;1920;;1;1;
1095;1004020;290;1;51;1;;1;2;;0;10001;1;1;10002;1;24;64500;1920;;1;1;
1096;1004020;291;1;52;1;;1;2;;0;10001;1;1;10002;1;24;65400;1920;;1;1;
1097;1004020;292;1;53;1;;1;2;;0;10001;1;1;10002;1;24;66300;1920;;1;1;
1098;1004020;293;1;54;1;;1;2;;0;10001;1;1;10002;1;24;67200;1920;;1;1;
1099;1004020;294;1;55;1;;1;2;;0;10001;1;1;10002;1;24;68100;1920;;1;1;
1100;1004020;295;1;56;1;;1;2;;0;10001;1;1;10002;1;24;69000;1920;;1;1;
1101;1004020;296;1;57;1;;1;2;;0;10001;1;1;10002;1;24;69900;1920;;1;1;
1102;1004020;297;1;58;1;;1;2;;0;10001;1;1;10002;1;24;70800;1920;;1;1;
1103;1004020;298;1;59;1;;1;2;;0;10001;1;1;10002;1;24;71700;1920;;1;1;
1104;1004020;299;1;60;1;;1;2;;0;10001;1;1;10002;1;24;72600;1920;;1;1;
1105;1004020;300;1;61;1;;1;3;;0;10001;1;1;10002;1;24;73620;1680;;1;1;
1106;1004020;301;1;62;1;;2;3;;0;10001;1;1;110002;1;16;74520;1080;;1;1;
1107;1004020;302;1;63;1;;1;3;;0;10001;1;1;10002;1;24;75420;1680;;1;1;
1108;1004020;303;1;64;1;;1;3;;0;10001;1;1;10002;1;24;77220;1680;;1;1;
1109;1004020;304;1;65;1;;1;3;;0;10001;1;1;10002;1;24;79020;1680;;1;1;
1110;1004020;305;1;66;1;;1;3;;0;10001;1;1;10002;1;24;80820;1680;;1;1;
1111;1004020;306;1;67;1;;1;3;;0;10001;1;1;10002;1;24;82620;1680;;1;1;
1112;1004020;68;1;68;1;;1;3;;0;10001;1;1;10002;1;24;84420;1980;;1;1;
1113;1004020;307;1;69;1;;2;3;;0;10001;1;1;110002;1;16;86400;1080;;1;1;
1114;1004020;308;1;70;1;;3;3;;0;110002;1;1;10002;1;9;88800;600;;1;1;
1115;1004020;71;1;71;1;;2;3;;0;10001;1;1;110002;1;16;89700;1080;;2;1;
1116;1004021;241;1;1;1;;1;1;;0;10001;1;1;10002;1;24;18000;1380;;1;1;
1117;1004021;242;1;2;1;;1;1;;0;10001;1;1;10002;1;24;19380;2340;;1;1;
1118;1004021;243;1;3;1;;1;1;;0;10001;1;1;10002;1;24;21120;1920;;1;1;
1119;1004021;244;1;4;1;;1;1;;0;10001;1;1;10002;1;24;22200;1740;;1;1;
1120;1004021;245;1;5;1;;1;2;;0;10001;1;1;10002;1;24;23100;1920;;1;1;
1121;1004021;246;1;6;1;;1;2;;0;10001;1;1;10002;1;24;24000;1920;;1;1;
1122;1004021;247;1;7;1;;1;2;;0;10001;1;1;10002;1;24;24900;1920;;1;1;
1123;1004021;248;1;8;1;;1;2;;0;10001;1;1;10002;1;24;25800;1920;;1;1;
1124;1004021;249;1;9;1;;1;2;;0;10001;1;1;10002;1;24;26700;1920;;1;1;
1125;1004021;250;1;10;1;;1;2;;0;10001;1;1;10002;1;24;27600;1920;;1;1;
1126;1004021;251;1;11;1;;1;2;;0;10001;1;1;10002;1;24;28500;1920;;1;1;
1127;1004021;252;1;12;1;;1;2;;0;10001;1;1;10002;1;24;29400;1920;;1;1;
1128;1004021;253;1;13;1;;1;2;;0;10001;1;1;10002;1;24;30300;1920;;1;1;
1129;1004021;254;1;14;1;;1;2;;0;10001;1;1;10002;1;24;31200;1920;;1;1;
1130;1004021;255;1;15;1;;1;2;;0;10001;1;1;10002;1;24;32100;1920;;1;1;
1131;1004021;256;1;16;1;;1;2;;0;10001;1;1;10002;1;24;33000;1920;;1;1;
1132;1004021;88;1;17;1;;1;2;;0;10001;1;1;10002;1;24;33900;1920;;1;1;
1133;1004021;257;1;18;1;;1;2;;0;10001;1;1;10002;1;24;34800;1920;;1;1;
1134;1004021;258;1;19;1;;1;2;;0;10001;1;1;10002;1;24;35700;1920;;1;1;
1135;1004021;259;1;20;1;;1;2;;0;10001;1;1;10002;1;24;36600;1920;;1;1;
1136;1004021;260;1;21;1;;1;2;;0;10001;1;1;10002;1;24;37500;1920;;1;1;
1137;1004021;261;1;22;1;;1;2;;0;10001;1;1;10002;1;24;38400;1920;;1;1;
1138;1004021;262;1;23;1;;1;2;;0;10001;1;1;10002;1;24;39300;1920;;1;1;
1139;1004021;263;1;24;1;;1;2;;0;10001;1;1;10002;1;24;40200;1920;;1;1;
